t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,label
48.84123275767505,47.05013688279054,46.31837940872448,47.44449591344765,47.27313865518427,46.28833425715314,47.8428626954959,47.44172406088509,57.25396053559565,56.29457492794613,56.281317990221524,56.31143309519204,57.54305415143468,57.44687366904412,57.597647340210926,58.16905874746843,58.54502526381182,59.5966999628907,61.04699452903205,61.68242918411366,1
47.05013688279054,46.31837940872448,47.44449591344765,47.27313865518427,46.28833425715314,47.8428626954959,47.44172406088509,57.25396053559565,56.29457492794613,56.281317990221524,56.31143309519204,57.54305415143468,57.44687366904412,57.597647340210926,58.16905874746843,58.54502526381182,59.5966999628907,61.04699452903205,61.68242918411366,60.70125908665605,1
46.31837940872448,47.44449591344765,47.27313865518427,46.28833425715314,47.8428626954959,47.44172406088509,57.25396053559565,56.29457492794613,56.281317990221524,56.31143309519204,57.54305415143468,57.44687366904412,57.597647340210926,58.16905874746843,58.54502526381182,59.5966999628907,61.04699452903205,61.68242918411366,60.70125908665605,60.75108476919987,1
47.44449591344765,47.27313865518427,46.28833425715314,47.8428626954959,47.44172406088509,57.25396053559565,56.29457492794613,56.281317990221524,56.31143309519204,57.54305415143468,57.44687366904412,57.597647340210926,58.16905874746843,58.54502526381182,59.5966999628907,61.04699452903205,61.68242918411366,60.70125908665605,60.75108476919987,61.27596651259165,1
47.27313865518427,46.28833425715314,47.8428626954959,47.44172406088509,57.25396053559565,56.29457492794613,56.281317990221524,56.31143309519204,57.54305415143468,57.44687366904412,57.597647340210926,58.16905874746843,58.54502526381182,59.5966999628907,61.04699452903205,61.68242918411366,60.70125908665605,60.75108476919987,61.27596651259165,62.11571017538856,1
46.28833425715314,47.8428626954959,47.44172406088509,57.25396053559565,56.29457492794613,56.281317990221524,56.31143309519204,57.54305415143468,57.44687366904412,57.597647340210926,58.16905874746843,58.54502526381182,59.5966999628907,61.04699452903205,61.68242918411366,60.70125908665605,60.75108476919987,61.27596651259165,62.11571017538856,62.87725981889604,1
47.8428626954959,47.44172406088509,57.25396053559565,56.29457492794613,56.281317990221524,56.31143309519204,57.54305415143468,57.44687366904412,57.597647340210926,58.16905874746843,58.54502526381182,59.5966999628907,61.04699452903205,61.68242918411366,60.70125908665605,60.75108476919987,61.27596651259165,62.11571017538856,62.87725981889604,63.957362838346846,1
47.44172406088509,57.25396053559565,56.29457492794613,56.281317990221524,56.31143309519204,57.54305415143468,57.44687366904412,57.597647340210926,58.16905874746843,58.54502526381182,59.5966999628907,61.04699452903205,61.68242918411366,60.70125908665605,60.75108476919987,61.27596651259165,62.11571017538856,62.87725981889604,63.957362838346846,63.251081422127854,1
57.25396053559565,56.29457492794613,56.281317990221524,56.31143309519204,57.54305415143468,57.44687366904412,57.597647340210926,58.16905874746843,58.54502526381182,59.5966999628907,61.04699452903205,61.68242918411366,60.70125908665605,60.75108476919987,61.27596651259165,62.11571017538856,62.87725981889604,63.957362838346846,63.251081422127854,62.99934359506975,1
56.29457492794613,56.281317990221524,56.31143309519204,57.54305415143468,57.44687366904412,57.597647340210926,58.16905874746843,58.54502526381182,59.5966999628907,61.04699452903205,61.68242918411366,60.70125908665605,60.75108476919987,61.27596651259165,62.11571017538856,62.87725981889604,63.957362838346846,63.251081422127854,62.99934359506975,63.406102203754585,1
56.281317990221524,56.31143309519204,57.54305415143468,57.44687366904412,57.597647340210926,58.16905874746843,58.54502526381182,59.5966999628907,61.04699452903205,61.68242918411366,60.70125908665605,60.75108476919987,61.27596651259165,62.11571017538856,62.87725981889604,63.957362838346846,63.251081422127854,62.99934359506975,63.406102203754585,62.07330098635539,1
56.31143309519204,57.54305415143468,57.44687366904412,57.597647340210926,58.16905874746843,58.54502526381182,59.5966999628907,61.04699452903205,61.68242918411366,60.70125908665605,60.75108476919987,61.27596651259165,62.11571017538856,62.87725981889604,63.957362838346846,63.251081422127854,62.99934359506975,63.406102203754585,62.07330098635539,62.93607942270607,1
57.54305415143468,57.44687366904412,57.597647340210926,58.16905874746843,58.54502526381182,59.5966999628907,61.04699452903205,61.68242918411366,60.70125908665605,60.75108476919987,61.27596651259165,62.11571017538856,62.87725981889604,63.957362838346846,63.251081422127854,62.99934359506975,63.406102203754585,62.07330098635539,62.93607942270607,62.3206472644891,1
57.44687366904412,57.597647340210926,58.16905874746843,58.54502526381182,59.5966999628907,61.04699452903205,61.68242918411366,60.70125908665605,60.75108476919987,61.27596651259165,62.11571017538856,62.87725981889604,63.957362838346846,63.251081422127854,62.99934359506975,63.406102203754585,62.07330098635539,62.93607942270607,62.3206472644891,60.4700201787441,1
57.597647340210926,58.16905874746843,58.54502526381182,59.5966999628907,61.04699452903205,61.68242918411366,60.70125908665605,60.75108476919987,61.27596651259165,62.11571017538856,62.87725981889604,63.957362838346846,63.251081422127854,62.99934359506975,63.406102203754585,62.07330098635539,62.93607942270607,62.3206472644891,60.4700201787441,61.47856486531715,1
58.16905874746843,58.54502526381182,59.5966999628907,61.04699452903205,61.68242918411366,60.70125908665605,60.75108476919987,61.27596651259165,62.11571017538856,62.87725981889604,63.957362838346846,63.251081422127854,62.99934359506975,63.406102203754585,62.07330098635539,62.93607942270607,62.3206472644891,60.4700201787441,61.47856486531715,61.7395356481256,1
58.54502526381182,59.5966999628907,61.04699452903205,61.68242918411366,60.70125908665605,60.75108476919987,61.27596651259165,62.11571017538856,62.87725981889604,63.957362838346846,63.251081422127854,62.99934359506975,63.406102203754585,62.07330098635539,62.93607942270607,62.3206472644891,60.4700201787441,61.47856486531715,61.7395356481256,60.069722329339164,1
59.5966999628907,61.04699452903205,61.68242918411366,60.70125908665605,60.75108476919987,61.27596651259165,62.11571017538856,62.87725981889604,63.957362838346846,63.251081422127854,62.99934359506975,63.406102203754585,62.07330098635539,62.93607942270607,62.3206472644891,60.4700201787441,61.47856486531715,61.7395356481256,60.069722329339164,60.69593227683174,1
61.04699452903205,61.68242918411366,60.70125908665605,60.75108476919987,61.27596651259165,62.11571017538856,62.87725981889604,63.957362838346846,63.251081422127854,62.99934359506975,63.406102203754585,62.07330098635539,62.93607942270607,62.3206472644891,60.4700201787441,61.47856486531715,61.7395356481256,60.069722329339164,60.69593227683174,60.84442461344833,1
61.68242918411366,60.70125908665605,60.75108476919987,61.27596651259165,62.11571017538856,62.87725981889604,63.957362838346846,63.251081422127854,62.99934359506975,63.406102203754585,62.07330098635539,62.93607942270607,62.3206472644891,60.4700201787441,61.47856486531715,61.7395356481256,60.069722329339164,60.69593227683174,60.84442461344833,59.43478102395895,1
60.70125908665605,60.75108476919987,61.27596651259165,62.11571017538856,62.87725981889604,63.957362838346846,63.251081422127854,62.99934359506975,63.406102203754585,62.07330098635539,62.93607942270607,62.3206472644891,60.4700201787441,61.47856486531715,61.7395356481256,60.069722329339164,60.69593227683174,60.84442461344833,59.43478102395895,59.58131726060829,1
60.75108476919987,61.27596651259165,62.11571017538856,62.87725981889604,63.957362838346846,63.251081422127854,62.99934359506975,63.406102203754585,62.07330098635539,62.93607942270607,62.3206472644891,60.4700201787441,61.47856486531715,61.7395356481256,60.069722329339164,60.69593227683174,60.84442461344833,59.43478102395895,59.58131726060829,59.2241415515951,1
61.27596651259165,62.11571017538856,62.87725981889604,63.957362838346846,63.251081422127854,62.99934359506975,63.406102203754585,62.07330098635539,62.93607942270607,62.3206472644891,60.4700201787441,61.47856486531715,61.7395356481256,60.069722329339164,60.69593227683174,60.84442461344833,59.43478102395895,59.58131726060829,59.2241415515951,60.15702880716748,1
62.11571017538856,62.87725981889604,63.957362838346846,63.251081422127854,62.99934359506975,63.406102203754585,62.07330098635539,62.93607942270607,62.3206472644891,60.4700201787441,61.47856486531715,61.7395356481256,60.069722329339164,60.69593227683174,60.84442461344833,59.43478102395895,59.58131726060829,59.2241415515951,60.15702880716748,60.993432771358314,1
62.87725981889604,63.957362838346846,63.251081422127854,62.99934359506975,63.406102203754585,62.07330098635539,62.93607942270607,62.3206472644891,60.4700201787441,61.47856486531715,61.7395356481256,60.069722329339164,60.69593227683174,60.84442461344833,59.43478102395895,59.58131726060829,59.2241415515951,60.15702880716748,60.993432771358314,61.84930640260352,1
63.957362838346846,63.251081422127854,62.99934359506975,63.406102203754585,62.07330098635539,62.93607942270607,62.3206472644891,60.4700201787441,61.47856486531715,61.7395356481256,60.069722329339164,60.69593227683174,60.84442461344833,59.43478102395895,59.58131726060829,59.2241415515951,60.15702880716748,60.993432771358314,61.84930640260352,62.08622286305941,1
63.251081422127854,62.99934359506975,63.406102203754585,62.07330098635539,62.93607942270607,62.3206472644891,60.4700201787441,61.47856486531715,61.7395356481256,60.069722329339164,60.69593227683174,60.84442461344833,59.43478102395895,59.58131726060829,59.2241415515951,60.15702880716748,60.993432771358314,61.84930640260352,62.08622286305941,63.560672211630234,1
62.99934359506975,63.406102203754585,62.07330098635539,62.93607942270607,62.3206472644891,60.4700201787441,61.47856486531715,61.7395356481256,60.069722329339164,60.69593227683174,60.84442461344833,59.43478102395895,59.58131726060829,59.2241415515951,60.15702880716748,60.993432771358314,61.84930640260352,62.08622286305941,63.560672211630234,62.07425287317972,1
63.406102203754585,62.07330098635539,62.93607942270607,62.3206472644891,60.4700201787441,61.47856486531715,61.7395356481256,60.069722329339164,60.69593227683174,60.84442461344833,59.43478102395895,59.58131726060829,59.2241415515951,60.15702880716748,60.993432771358314,61.84930640260352,62.08622286305941,63.560672211630234,62.07425287317972,62.71476502492185,1
